%Pressure	Flow_Calibrated	Flow_Filtered	R5	X5	R11	X11	R19	X19	#	Volume
0.9823	0.6569	0.2380	1.3675	-0.7916	1.2419	0.3529	1.3726	1.4181	8923	0.56222
0.7891	0.5939	0.2310	1.3675	-0.7916	1.2419	0.3636	1.3631	1.4181	8924	0.56519
0.4992	0.4687	0.2230	1.3675	-0.7916	1.2419	0.3742	1.3536	1.4181	8925	0.56753
0.2577	0.3386	0.2140	1.3675	-0.7916	1.2419	0.3742	1.3536	1.4287	8926	0.56923
0.0645	0.2035	0.2040	1.3675	-0.7916	1.2419	0.3636	1.3631	1.4287	8927	0.57024
-0.0160	0.1053	0.1940	1.3675	-0.8024	1.2419	0.3742	1.3631	1.4287	8928	0.57077
-0.0482	0.0420	0.1830	1.3675	-0.8024	1.2326	0.3636	1.3536	1.4287	8929	0.57097
-0.0804	-0.0061	0.1720	1.3675	-0.8024	1.2419	0.3742	1.3536	1.4287	8930	0.57094
-0.1448	-0.0377	0.1600	1.3675	-0.8024	1.2326	0.3849	1.3536	1.4393	8931	0.57075
-0.2736	-0.0743	0.1490	1.3675	-0.8131	1.2419	0.3849	1.3441	1.4393	8932	0.57038
-0.4507	-0.1210	0.1380	1.3769	-0.8131	1.2419	0.3849	1.3631	1.4393	8933	0.56977
-0.6439	-0.1824	0.1270	1.3769	-0.8131	1.2512	0.3849	1.3536	1.4287	8934	0.56886
-0.8049	-0.2429	0.1180	1.3769	-0.8131	1.2512	0.3742	1.3536	1.4393	8935	0.56764
-0.8854	-0.2927	0.1090	1.3769	-0.8131	1.2604	0.3849	1.3536	1.4393	8936	0.56618
-0.8693	-0.3075	0.1000	1.3769	-0.8131	1.2604	0.3849	1.3441	1.4393	8937	0.56464
-0.7405	-0.2778	0.0940	1.3769	-0.8239	1.2604	0.3956	1.3536	1.4393	8938	0.56325
-0.5312	-0.2027	0.0880	1.3864	-0.8239	1.2697	0.3956	1.3536	1.4393	8939	0.56223
-0.3058	-0.0899	0.0840	1.3864	-0.8239	1.2697	0.3956	1.3441	1.4393	8940	0.56178
-0.1287	0.0313	0.0820	1.3864	-0.8239	1.2790	0.3849	1.3536	1.4393	8941	0.56194
-0.0643	0.1314	0.0810	1.3864	-0.8239	1.2882	0.3849	1.3536	1.4393	8942	0.56259
-0.1126	0.1882	0.0810	1.3958	-0.8239	1.2882	0.3849	1.3536	1.4393	8943	0.56353
-0.2736	0.1933	0.0830	1.3958	-0.8239	1.2882	0.3849	1.3536	1.4393	8944	0.56450
-0.5151	0.1418	0.0870	1.4052	-0.8131	1.2882	0.3849	1.3536	1.4393	8945	0.56520
-0.7244	0.0632	0.0910	1.4052	-0.8239	1.2975	0.3849	1.3536	1.4393	8946	0.56552
-0.8532	-0.0219	0.0960	1.4052	-0.8239	1.3067	0.3849	1.3631	1.4393	8947	0.56541
-0.8210	-0.0847	0.1020	1.4052	-0.8239	1.3067	0.3849	1.3631	1.4287	8948	0.56498
-0.6439	-0.0795	0.1080	1.4052	-0.8239	1.3067	0.3742	1.3631	1.4287	8949	0.56458
-0.3863	-0.0272	0.1150	1.4147	-0.8239	1.3067	0.3849	1.3536	1.4287	8950	0.56444
-0.0804	0.0948	0.1220	1.4052	-0.8239	1.3160	0.3849	1.3536	1.4287	8951	0.56492
0.1772	0.2289	0.1290	1.4147	-0.8346	1.3160	0.3849	1.3631	1.4181	8952	0.56606
0.3543	0.3484	0.1350	1.4147	-0.8346	1.3160	0.3849	1.3631	1.4181	8953	0.56780
0.4509	0.4450	0.1410	1.4052	-0.8346	1.3253	0.3742	1.3631	1.4181	8954	0.57002
0.4509	0.4829	0.1460	1.4052	-0.8453	1.3160	0.3742	1.3536	1.4181	8955	0.57244
0.4348	0.4923	0.1510	1.4052	-0.8453	1.3160	0.3742	1.3536	1.4074	8956	0.57490
0.4187	0.4640	0.1540	1.4052	-0.8453	1.3160	0.3849	1.3536	1.4181	8957	0.57721
0.4831	0.4545	0.1570	1.4052	-0.8561	1.3160	0.3956	1.3536	1.4074	8958	0.57949
0.6281	0.4450	0.1580	1.4052	-0.8561	1.3253	0.3956	1.3536	1.3968	8959	0.58171
0.7730	0.4640	0.1590	1.4147	-0.8561	1.3345	0.3956	1.3536	1.4074	8960	0.58403
0.9340	0.4970	0.1580	1.4147	-0.8561	1.3345	0.3956	1.3631	1.4074	8961	0.58651
1.0145	0.5157	0.1560	1.4147	-0.8561	1.3438	0.3956	1.3631	1.3968	8962	0.58909
0.9823	0.5157	0.1530	1.4147	-0.8561	1.3345	0.3956	1.3536	1.3968	8963	0.59166
0.8535	0.4735	0.1490	1.4147	-0.8561	1.3345	0.4062	1.3441	1.3861	8964	0.59403
0.5637	0.3777	0.1430	1.4241	-0.8668	1.3438	0.4169	1.3536	1.3861	8965	0.59592
0.1933	0.2340	0.1370	1.4241	-0.8668	1.3438	0.4169	1.3441	1.3861	8966	0.59709
-0.1448	0.0632	0.1290	1.4241	-0.8668	1.3531	0.4169	1.3536	1.3968	8967	0.59740
-0.3863	-0.1003	0.1210	1.4241	-0.8668	1.3531	0.4169	1.3536	1.3861	8968	0.59690
-0.4507	-0.2178	0.1120	1.4335	-0.8668	1.3623	0.4169	1.3441	1.3861	8969	0.59581
-0.4024	-0.2679	0.1030	1.4335	-0.8776	1.3623	0.4169	1.3441	1.3861	8970	0.59446
-0.2575	-0.2629	0.0930	1.4430	-0.8776	1.3623	0.4169	1.3346	1.3861	8971	0.59315
-0.0965	-0.2077	0.0830	1.4430	-0.8776	1.3623	0.4169	1.3441	1.3861	8972	0.59211
0.0323	-0.1261	0.0740	1.4430	-0.8883	1.3716	0.4169	1.3346	1.3861	8973	0.59148
0.0645	-0.0482	0.0650	1.4430	-0.8883	1.3716	0.4169	1.3346	1.3861	8974	0.59123
-0.0160	-0.0061	0.0560	1.4430	-0.8883	1.3716	0.4169	1.3346	1.3861	8975	0.59120
-0.1770	-0.0008	0.0490	1.4430	-0.8883	1.3716	0.4062	1.3441	1.3861	8976	0.59120
-0.3863	-0.0482	0.0420	1.4430	-0.8883	1.3716	0.4169	1.3346	1.3755	8977	0.59095
-0.5795	-0.1106	0.0370	1.4335	-0.8883	1.3716	0.4169	1.3346	1.3755	8978	0.59040
-0.6761	-0.1773	0.0320	1.4335	-0.8991	1.3808	0.4062	1.3346	1.3755	8979	0.58951
-0.7083	-0.2128	0.0290	1.4335	-0.8991	1.3808	0.4062	1.3346	1.3861	8980	0.58844
-0.6600	-0.2128	0.0280	1.4241	-0.8991	1.3716	0.3956	1.3251	1.3755	8981	0.58738
-0.5795	-0.2027	0.0270	1.4241	-0.8991	1.3716	0.3956	1.3346	1.3755	8982	0.58636
-0.4668	-0.1467	0.0280	1.4241	-0.8991	1.3623	0.3956	1.3346	1.3755	8983	0.58563
-0.4668	-0.0951	0.0300	1.4241	-0.8991	1.3623	0.4062	1.3346	1.3755	8984	0.58515
-0.4990	-0.0691	0.0330	1.4241	-0.8991	1.3623	0.4062	1.3251	1.3755	8985	0.58480
-0.6278	-0.0639	0.0370	1.4241	-0.8991	1.3623	0.4062	1.3346	1.3861	8986	0.58448
-0.7888	-0.0899	0.0420	1.4241	-0.8991	1.3623	0.3956	1.3346	1.3861	8987	0.58403
-0.7888	-0.1106	0.0480	1.4241	-0.9098	1.3531	0.3956	1.3346	1.3755	8988	0.58348
-0.7083	-0.1106	0.0540	1.4241	-0.9098	1.3438	0.3956	1.3251	1.3755	8989	0.58292
-0.4507	-0.0587	0.0600	1.4241	-0.9206	1.3345	0.3956	1.3251	1.3755	8990	0.58263
-0.1126	0.0313	0.0670	1.4241	-0.9313	1.3345	0.4062	1.3156	1.3755	8991	0.58278
0.2577	0.1728	0.0730	1.4241	-0.9313	1.3345	0.4062	1.3346	1.3861	8992	0.58365
0.6442	0.3386	0.0800	1.4241	-0.9420	1.3345	0.4062	1.3251	1.3755	8993	0.58534
0.9179	0.4829	0.0860	1.4241	-0.9528	1.3253	0.4062	1.3156	1.3755	8994	0.58775
1.0628	0.5848	0.0920	1.4241	-0.9635	1.3160	0.4062	1.3156	1.3755	8995	0.59067
1.0628	0.6166	0.0970	1.4147	-0.9743	1.3067	0.4062	1.3156	1.3755	8996	0.59375
0.9179	0.5894	0.1010	1.4147	-0.9850	1.2975	0.4062	1.3156	1.3755	8997	0.59670
0.7408	0.5110	0.1050	1.4052	-0.9958	1.2975	0.4169	1.3156	1.3755	8998	0.59925
0.5476	0.4067	0.1080	1.4052	-1.0065	1.2975	0.4275	1.3061	1.3755	8999	0.60128
0.4187	0.3041	0.1090	1.3958	-1.0065	1.2975	0.4275	1.3061	1.3755	9000	0.60280
0.3221	0.2035	0.1100	1.4052	-1.0065	1.3067	0.4169	1.3061	1.3861	9001	0.60382
0.3543	0.1573	0.1090	1.3958	-1.0065	1.2975	0.4062	1.3061	1.3755	9002	0.60460
0.4509	0.1470	0.1080	1.3958	-1.0065	1.2882	0.4062	1.3061	1.3755	9003	0.60534
0.4992	0.1470	0.1050	1.3958	-1.0172	1.2882	0.4062	1.3061	1.3861	9004	0.60607
0.5637	0.1779	0.1010	1.3958	-1.0172	1.2790	0.4169	1.3061	1.3861	9005	0.60696
0.4509	0.1676	0.0960	1.3958	-1.0172	1.2790	0.4062	1.3061	1.3755	9006	0.60779
0.2738	0.1262	0.0900	1.3958	-1.0172	1.2882	0.4062	1.2967	1.3755	9007	0.60842
0.0806	0.0632	0.0830	1.3958	-1.0172	1.2790	0.4062	1.2967	1.3755	9008	0.60874
-0.1126	-0.0324	0.0760	1.3958	-1.0172	1.2790	0.3956	1.2967	1.3755	9009	0.60857
-0.1931	-0.0951	0.0690	1.3958	-1.0280	1.2790	0.3956	1.2872	1.3755	9010	0.60810
-0.2253	-0.1518	0.0620	1.3958	-1.0280	1.2697	0.3956	1.2967	1.3755	9011	0.60734
-0.1448	-0.1569	0.0550	1.3958	-1.0387	1.2697	0.3849	1.2872	1.3755	9012	0.60655
-0.0321	-0.1210	0.0490	1.3958	-1.0495	1.2697	0.3849	1.2967	1.3861	9013	0.60594
0.0645	-0.0743	0.0430	1.3958	-1.0602	1.2604	0.3742	1.2872	1.3755	9014	0.60557
0.0967	-0.0008	0.0380	1.3864	-1.0602	1.2604	0.3742	1.2872	1.3755	9015	0.60556
-0.0321	0.0153	0.0340	1.3864	-1.0710	1.2512	0.3636	1.2872	1.3755	9016	0.60564
-0.2414	0.0046	0.0310	1.3769	-1.0817	1.2419	0.3636	1.2872	1.3755	9017	0.60566
-0.5473	-0.0639	0.0290	1.3675	-1.0817	1.2419	0.3742	1.2872	1.3755	9018	0.60534
-0.8532	-0.1722	0.0280	1.3580	-1.0924	1.2419	0.3636	1.2872	1.3755	9019	0.60448
-1.1108	-0.2878	0.0280	1.3486	-1.0924	1.2326	0.3636	1.2872	1.3755	9020	0.60304
-1.2235	-0.3710	0.0290	1.3392	-1.1032	1.2326	0.3529	1.2872	1.3755	9021	0.60118
-1.2235	-0.4096	0.0320	1.3297	-1.1032	1.2234	0.3423	1.2872	1.3648	9022	0.59913
-1.1108	-0.4000	0.0350	1.3203	-1.1032	1.2141	0.3529	1.2872	1.3648	9023	0.59713
-0.9015	-0.3223	0.0390	1.3109	-1.1032	1.2049	0.3529	1.2777	1.3648	9024	0.59552
-0.6600	-0.2128	0.0430	1.3014	-1.1032	1.2141	0.3636	1.2777	1.3648	9025	0.59445
-0.4024	-0.0743	0.0490	1.2920	-1.1032	1.2141	0.3636	1.2777	1.3648	9026	0.59408
-0.2092	0.0685	0.0550	1.2920	-1.1032	1.2141	0.3529	1.2777	1.3648	9027	0.59442
-0.1287	0.1882	0.0610	1.2920	-1.1032	1.2049	0.3529	1.2777	1.3648	9028	0.59536
-0.0965	0.2592	0.0670	1.2920	-1.1139	1.2049	0.3423	1.2777	1.3648	9029	0.59665
-0.0804	0.2892	0.0740	1.2825	-1.1139	1.1956	0.3423	1.2777	1.3648	9030	0.59810
0.0001	0.3140	0.0800	1.2920	-1.1247	1.1956	0.3529	1.2777	1.3648	9031	0.59966
0.1611	0.3386	0.0870	1.2825	-1.1247	1.1956	0.3529	1.2777	1.3648	9032	0.60136
0.3382	0.3777	0.0920	1.2825	-1.1247	1.1956	0.3529	1.2777	1.3648	9033	0.60324
0.5476	0.4307	0.0980	1.2825	-1.1354	1.2049	0.3529	1.2777	1.3542	9034	0.60539
0.7247	0.4782	0.1020	1.2825	-1.1462	1.2049	0.3529	1.2777	1.3542	9035	0.60778
0.8213	0.5110	0.1050	1.2825	-1.1462	1.2049	0.3529	1.2777	1.3542	9036	0.61034
0.8374	0.5110	0.1070	1.2731	-1.1569	1.2049	0.3423	1.2777	1.3542	9037	0.61289
0.7247	0.4640	0.1080	1.2637	-1.1569	1.2049	0.3529	1.2872	1.3542	9038	0.61521
0.5314	0.3874	0.1080	1.2637	-1.1676	1.2141	0.3529	1.2777	1.3542	9039	0.61714
0.3060	0.2592	0.1060	1.2542	-1.1676	1.2141	0.3529	1.2777	1.3542	9040	0.61844
0.1289	0.1210	0.1030	1.2448	-1.1676	1.2141	0.3529	1.2872	1.3542	9041	0.61904
0.0806	0.0153	0.0980	1.2354	-1.1784	1.2141	0.3423	1.2872	1.3542	9042	0.61912
0.1450	-0.0534	0.0920	1.2259	-1.1676	1.2234	0.3423	1.2872	1.3436	9043	0.61885
0.3221	-0.0639	0.0840	1.2165	-1.1676	1.2234	0.3423	1.2872	1.3436	9044	0.61853
0.5476	-0.0219	0.0760	1.2071	-1.1569	1.2234	0.3423	1.2777	1.3436	9045	0.61842
0.7730	0.0632	0.0660	1.1976	-1.1569	1.2326	0.3423	1.2872	1.3436	9046	0.61873
0.9340	0.1470	0.0560	1.1882	-1.1462	1.2234	0.3316	1.2872	1.3436	9047	0.61946
0.9340	0.2137	0.0450	1.1882	-1.1354	1.2326	0.3316	1.2872	1.3436	9048	0.62053
0.7730	0.2188	0.0340	1.1787	-1.1247	1.2234	0.3210	1.2872	1.3329	9049	0.62162
0.5153	0.1625	0.0240	1.1693	-1.1139	1.2234	0.3316	1.2872	1.3329	9050	0.62243
0.2094	0.0526	0.0130	1.1693	-1.1032	1.2326	0.3316	1.2872	1.3329	9051	0.62269
-0.0482	-0.0847	0.0030	1.1693	-1.0924	1.2326	0.3316	1.2872	1.3223	9052	0.62227
-0.2253	-0.2077	-0.0050	1.1693	-1.0817	1.2419	0.3210	1.2777	1.3223	9053	0.62123
-0.3219	-0.3075	-0.0140	1.1599	-1.0817	1.2419	0.3210	1.2872	1.3223	9054	0.61969
-0.3380	-0.3565	-0.0220	1.1599	-1.0817	1.2419	0.3103	1.2872	1.3223	9055	0.61791
-0.3380	-0.3662	-0.0280	1.1599	-1.0710	1.2326	0.3103	1.2872	1.3223	9056	0.61607
-0.3380	-0.3467	-0.0340	1.1599	-1.0710	1.2326	0.3210	1.2777	1.3116	9057	0.61434
-0.4185	-0.3223	-0.0380	1.1599	-1.0710	1.2419	0.3210	1.2872	1.3116	9058	0.61273
-0.5473	-0.3223	-0.0410	1.1599	-1.0710	1.2512	0.3210	1.2777	1.3116	9059	0.61111
-0.7083	-0.3467	-0.0420	1.1599	-1.0710	1.2512	0.3316	1.2777	1.3223	9060	0.60938
-0.8854	-0.3759	-0.0430	1.1504	-1.0710	1.2604	0.3210	1.2777	1.3116	9061	0.60750
-0.9820	-0.3952	-0.0410	1.1504	-1.0710	1.2604	0.3210	1.2777	1.3116	9062	0.60552
-0.9659	-0.3904	-0.0390	1.1410	-1.0710	1.2604	0.3103	1.2777	1.3116	9063	0.60356
-0.8371	-0.3418	-0.0350	1.1316	-1.0710	1.2604	0.3210	1.2777	1.3116	9064	0.60185
-0.5634	-0.2429	-0.0300	1.1221	-1.0710	1.2697	0.3210	1.2682	1.3116	9065	0.60064
-0.2253	-0.1003	-0.0240	1.1221	-1.0602	1.2697	0.3316	1.2777	1.3116	9066	0.60013
0.1128	0.0843	-0.0160	1.1127	-1.0602	1.2790	0.3316	1.2682	1.3116	9067	0.60055
0.3221	0.2491	-0.0080	1.1032	-1.0495	1.2790	0.3210	1.2777	1.3116	9068	0.60180
0.3865	0.3680	0.0000	1.1032	-1.0495	1.2790	0.3210	1.2682	1.3010	9069	0.60364
0.3382	0.4163	0.0100	1.1032	-1.0387	1.2882	0.3210	1.2682	1.3116	9070	0.60572
0.1933	0.3971	0.0200	1.0938	-1.0280	1.2882	0.3210	1.2682	1.3116	9071	0.60770
0.0323	0.3386	0.0300	1.1032	-1.0172	1.2975	0.3210	1.2682	1.3223	9072	0.60939
-0.0965	0.2491	0.0400	1.1032	-1.0065	1.2975	0.3103	1.2777	1.3116	9073	0.61064
-0.1287	0.1728	0.0490	1.1032	-0.9958	1.3067	0.3103	1.2682	1.3116	9074	0.61150
-0.0643	0.1314	0.0570	1.1032	-0.9958	1.3067	0.2997	1.2682	1.3116	9075	0.61215
0.1128	0.1314	0.0640	1.1032	-0.9850	1.3067	0.2997	1.2682	1.3116	9076	0.61281
0.3221	0.1779	0.0710	1.1032	-0.9850	1.2975	0.2997	1.2777	1.3223	9077	0.61370
0.4992	0.2441	0.0750	1.1032	-0.9743	1.2975	0.2890	1.2777	1.3116	9078	0.61492
0.6120	0.3090	0.0790	1.1127	-0.9743	1.3067	0.2890	1.2682	1.3223	9079	0.61646
0.6281	0.3435	0.0810	1.1032	-0.9635	1.3160	0.2890	1.2682	1.3223	9080	0.61817
0.5959	0.3435	0.0810	1.1032	-0.9635	1.3160	0.2677	1.2777	1.3116	9081	0.61989
0.4831	0.3140	0.0800	1.1032	-0.9635	1.3067	0.2677	1.2777	1.3223	9082	0.62146
0.4026	0.2541	0.0780	1.1032	-0.9635	1.3067	0.2571	1.2777	1.3223	9083	0.62273
0.3865	0.1933	0.0740	1.0938	-0.9635	1.2975	0.2571	1.2777	1.3223	9084	0.62369
0.4348	0.1625	0.0690	1.0938	-0.9635	1.2975	0.2571	1.2777	1.3329	9085	0.62450
0.6120	0.1573	0.0620	1.0844	-0.9528	1.3067	0.2571	1.2777	1.3329	9086	0.62529
0.7408	0.1830	0.0550	1.0844	-0.9528	1.2975	0.2464	1.2872	1.3329	9087	0.62620
0.7891	0.2137	0.0470	1.0749	-0.9528	1.2975	0.2464	1.2872	1.3329	9088	0.62727
0.7247	0.2035	0.0380	1.0749	-0.9420	1.2975	0.2357	1.2872	1.3329	9089	0.62828
0.5153	0.1625	0.0290	1.0749	-0.9420	1.2882	0.2357	1.2872	1.3329	9090	0.62910
0.2255	0.0579	0.0200	1.0655	-0.9313	1.2882	0.2357	1.2872	1.3329	9091	0.62938
-0.1448	-0.0899	0.0100	1.0655	-0.9206	1.2882	0.2357	1.2872	1.3436	9092	0.62893
-0.4990	-0.2629	0.0010	1.0655	-0.9206	1.2882	0.2251	1.2967	1.3436	9093	0.62762
-0.7727	-0.4239	-0.0070	1.0655	-0.9098	1.2882	0.2251	1.2967	1.3329	9094	0.62549
-0.8854	-0.5321	-0.0160	1.0655	-0.9098	1.2882	0.2251	1.2967	1.3329	9095	0.62283
-0.8532	-0.5734	-0.0240	1.0655	-0.9098	1.2790	0.2251	1.2967	1.3329	9096	0.61996
-0.7083	-0.5459	-0.0320	1.0655	-0.8991	1.2790	0.2251	1.2967	1.3436	9097	0.61723
-0.5312	-0.4667	-0.0390	1.0749	-0.8991	1.2790	0.2251	1.2967	1.3436	9098	0.61490
-0.3541	-0.3662	-0.0450	1.0749	-0.8991	1.2790	0.2251	1.2967	1.3436	9099	0.61306
-0.2414	-0.2679	-0.0500	1.0844	-0.8991	1.2882	0.2144	1.3061	1.3542	9100	0.61172
-0.1287	-0.1773	-0.0540	1.0844	-0.8991	1.2882	0.2144	1.3061	1.3436	9101	0.61084
-0.1609	-0.1210	-0.0570	1.0844	-0.8991	1.2790	0.2038	1.3061	1.3436	9102	0.61023
-0.2414	-0.1106	-0.0580	1.0844	-0.8991	1.2790	0.2038	1.3061	1.3436	9103	0.60967
-0.3058	-0.1158	-0.0580	1.0844	-0.8991	1.2697	0.2038	1.3061	1.3436	9104	0.60909
-0.3702	-0.1364	-0.0570	1.0844	-0.8991	1.2697	0.2038	1.3061	1.3542	9105	0.60841
-0.2575	-0.1415	-0.0540	1.0844	-0.8883	1.2697	0.2038	1.3156	1.3436	9106	0.60770
-0.0804	-0.0899	-0.0510	1.0844	-0.8883	1.2790	0.2038	1.3156	1.3542	9107	0.60725
0.0967	-0.0377	-0.0470	1.0844	-0.8776	1.2790	0.1931	1.3156	1.3436	9108	0.60706
0.2899	0.0526	-0.0420	1.0749	-0.8776	1.2697	0.1825	1.3251	1.3436	9109	0.60732
0.3382	0.1262	-0.0370	1.0749	-0.8668	1.2697	0.1825	1.3156	1.3436	9110	0.60795
0.3543	0.1728	-0.0320	1.0749	-0.8668	1.2697	0.1825	1.3251	1.3436	9111	0.60881
0.2738	0.1933	-0.0280	1.0749	-0.8668	1.2697	0.1931	1.3251	1.3329	9112	0.60978
0.1289	0.1573	-0.0230	1.0749	-0.8561	1.2790	0.1825	1.3346	1.3436	9113	0.61056
0.0162	0.1001	-0.0190	1.0749	-0.8561	1.2790	0.1825	1.3346	1.3329	9114	0.61106
-0.0482	0.0313	-0.0160	1.0749	-0.8453	1.2697	0.1718	1.3441	1.3329	9115	0.61122
0.0484	0.0046	-0.0130	1.0749	-0.8453	1.2697	0.1825	1.3441	1.3329	9116	0.61124
0.2738	0.0099	-0.0120	1.0749	-0.8346	1.2697	0.1718	1.3441	1.3329	9117	0.61129
0.5637	0.0843	-0.0110	1.0749	-0.8346	1.2697	0.1718	1.3536	1.3223	9118	0.61171
0.8535	0.1933	-0.0120	1.0655	-0.8346	1.2697	0.1825	1.3536	1.3223	9119	0.61267
1.0789	0.3090	-0.0130	1.0655	-0.8346	1.2697	0.1825	1.3631	1.3223	9120	0.61421
1.2238	0.3971	-0.0160	1.0655	-0.8346	1.2697	0.1931	1.3726	1.3116	9121	0.61620
1.2399	0.4450	-0.0200	1.0561	-0.8346	1.2697	0.1931	1.3726	1.3116	9122	0.61842
1.1272	0.4307	-0.0250	1.0561	-0.8346	1.2697	0.1931	1.3726	1.3010	9123	0.62057
0.9179	0.3533	-0.0300	1.0561	-0.8346	1.2697	0.2038	1.3726	1.3010	9124	0.62234
0.6442	0.2340	-0.0370	1.0466	-0.8346	1.2697	0.2038	1.3726	1.3010	9125	0.62351
0.4187	0.0791	-0.0440	1.0466	-0.8346	1.2790	0.2038	1.3821	1.2903	9126	0.62390
0.2577	-0.0691	-0.0520	1.0466	-0.8346	1.2790	0.2038	1.3916	1.2903	9127	0.62355
0.1933	-0.1773	-0.0610	1.0466	-0.8346	1.2790	0.2144	1.3916	1.2903	9128	0.62266
0.1772	-0.2479	-0.0710	1.0466	-0.8453	1.2790	0.2251	1.4011	1.2797	9129	0.62142
0.1772	-0.2878	-0.0810	1.0372	-0.8346	1.2790	0.2357	1.4011	1.2691	9130	0.61998
0.1289	-0.3075	-0.0900	1.0372	-0.8453	1.2882	0.2464	1.4105	1.2691	9131	0.61844
0.0162	-0.3321	-0.1000	1.0372	-0.8453	1.2975	0.2571	1.4105	1.2691	9132	0.61678
-0.1448	-0.3662	-0.1100	1.0466	-0.8453	1.3067	0.2571	1.4200	1.2691	9133	0.61495
-0.3380	-0.4144	-0.1190	1.0466	-0.8453	1.3067	0.2571	1.4200	1.2691	9134	0.61287
-0.4990	-0.4714	-0.1280	1.0466	-0.8453	1.3160	0.2571	1.4295	1.2584	9135	0.61052
-0.6117	-0.5089	-0.1360	1.0372	-0.8453	1.3067	0.2677	1.4200	1.2584	9136	0.60797
-0.5956	-0.5135	-0.1430	1.0466	-0.8561	1.3067	0.2890	1.4200	1.2584	9137	0.60540
-0.4829	-0.4855	-0.1490	1.0466	-0.8561	1.3253	0.2997	1.4295	1.2584	9138	0.60297
-0.2736	-0.4096	-0.1540	1.0466	-0.8561	1.3345	0.3103	1.4295	1.2584	9139	0.60092
-0.0482	-0.3075	-0.1570	1.0372	-0.8561	1.3438	0.2997	1.4390	1.2584	9140	0.59938
0.1289	-0.2027	-0.1590	1.0466	-0.8561	1.3438	0.2997	1.4390	1.2584	9141	0.59837
0.1933	-0.1158	-0.1600	1.0466	-0.8561	1.3438	0.2997	1.4485	1.2478	9142	0.59779
0.1450	-0.0743	-0.1590	1.0372	-0.8561	1.3438	0.2997	1.4390	1.2478	9143	0.59741
-0.0321	-0.0795	-0.1570	1.0466	-0.8561	1.3345	0.3103	1.4390	1.2584	9144	0.59701
-0.2575	-0.1415	-0.1540	1.0466	-0.8561	1.3345	0.3316	1.4485	1.2584	9145	0.59631
-0.4668	-0.2279	-0.1500	1.0466	-0.8561	1.3438	0.3316	1.4580	1.2584	9146	0.59516
-0.6117	-0.3124	-0.1450	1.0466	-0.8561	1.3531	0.3423	1.4580	1.2478	9147	0.59360
-0.5795	-0.3662	-0.1400	1.0466	-0.8561	1.3531	0.3316	1.4580	1.2478	9148	0.59177
-0.4185	-0.3565	-0.1340	1.0466	-0.8561	1.3531	0.3316	1.4485	1.2584	9149	0.58998
-0.1609	-0.2828	-0.1280	1.0466	-0.8561	1.3438	0.3316	1.4675	1.2584	9150	0.58857
0.1450	-0.1722	-0.1230	1.0466	-0.8561	1.3438	0.3423	1.4580	1.2584	9151	0.58771
0.4026	-0.0324	-0.1170	1.0466	-0.8561	1.3345	0.3316	1.4675	1.2691	9152	0.58754
0.5798	0.0843	-0.1120	1.0372	-0.8668	1.3345	0.3423	1.4770	1.2691	9153	0.58796
0.6603	0.1779	-0.1080	1.0372	-0.8668	1.3345	0.3423	1.4770	1.2691	9154	0.58885
0.6603	0.2238	-0.1040	1.0372	-0.8668	1.3345	0.3423	1.4770	1.2691	9155	0.58997
0.6281	0.2289	-0.1010	1.0372	-0.8668	1.3345	0.3423	1.4865	1.2691	9156	0.59111
0.6281	0.2188	-0.1000	1.0372	-0.8668	1.3345	0.3423	1.4960	1.2797	9157	0.59220
0.6764	0.1882	-0.0990	1.0372	-0.8776	1.3253	0.3529	1.4960	1.2797	9158	0.59314
0.8374	0.1882	-0.1000	1.0372	-0.8776	1.3345	0.3636	1.5055	1.2691	9159	0.59408
0.9662	0.1984	-0.1020	1.0372	-0.8776	1.3438	0.3636	1.5055	1.2903	9160	0.59507
1.1272	0.2188	-0.1050	1.0372	-0.8883	1.3438	0.3636	1.5244	1.2903	9161	0.59616
1.2238	0.2491	-0.1100	1.0466	-0.8883	1.3438	0.3529	1.5244	1.2903	9162	0.59741
1.1916	0.2390	-0.1150	1.0466	-0.8883	1.3438	0.3529	1.5339	1.2797	9163	0.59860
1.0950	0.1933	-0.1220	1.0466	-0.8991	1.3438	0.3636	1.5434	1.2903	9164	0.59957
0.7891	0.0948	-0.1300	1.0561	-0.8991	1.3438	0.3636	1.5434	1.2903	9165	0.60004
0.4509	-0.0691	-0.1400	1.0561	-0.9098	1.3531	0.3742	1.5529	1.2903	9166	0.59969
0.1450	-0.2479	-0.1490	1.0655	-0.9098	1.3623	0.3849	1.5719	1.3010	9167	0.59845
-0.0804	-0.4096	-0.1600	1.0655	-0.9206	1.3716	0.3956	1.5814	1.3010	9168	0.59640
-0.1287	-0.5182	-0.1710	1.0655	-0.9206	1.3808	0.3956	1.5814	1.2903	9169	0.59381
-0.0804	-0.5597	-0.1830	1.0749	-0.9313	1.3994	0.3849	1.5814	1.2903	9170	0.59101
0.0806	-0.5367	-0.1950	1.0844	-0.9313	1.3994	0.3956	1.6004	1.2903	9171	0.58832
0.2577	-0.4761	-0.2070	1.0844	-0.9313	1.4086	0.3956	1.6193	1.2903	9172	0.58594
0.4026	-0.4000	-0.2190	1.0938	-0.9313	1.4179	0.3956	1.6288	1.2903	9173	0.58394
0.4670	-0.3467	-0.2300	1.0938	-0.9206	1.4272	0.4062	1.6288	1.2797	9174	0.58220
